code,value
NL325,90139.0
NL327,125837.0
NL328,130297.0
NL32A,121454.0
NL32B,749675.0
NL34,197291.0
NL341,53149.0
NL342,144142.0
NL35,715396.0
NL350,715396.0
NL36,1950288.0
NL361,466798.0
NL362,120391.0
NL363,227937.0
NL364,192929.0
NL365,176967.0
NL366,765266.0
NL4,1894505.0
NL41,1324319.0
NL411,328707.0
NL414,400427.0
NL415,255545.0
NL416,339640.0
NL42,570186.0
NL421,144490.0
NL422,121426.0
NL423,304270.0
NO,2775143.0
NO0,2775143.0
NO02,188363.0
NO020,188363.0
NO06,240026.0
NO060,240026.0
NO07,240713.0
NO071,120090.0
NO072,84078.0
NO073,36545.0
NO08,1022040.0
NO081,363393.0
NO083,156403.0
NO084,367744.0
NO085,134500.0
NO09,378071.0
NO092,160209.0
NO093,129006.0
NO094,88856.0
NO0A,705930.0
NO0A1,248512.0
NO0A2,323417.0
NO0A3,134001.0
NO0B,0.0
NO0B1,0.0
NO0B2,0.0
PL,18855180.0
PL2,3884342.0
PL21,1709994.0
PL213,424081.0
PL214,384881.0
PL217,215565.0
PL218,258696.0
PL219,163154.0
PL21A,263617.0
PL22,2174348.0
PL224,245220.0
PL225,329063.0
PL227,298437.0
PL228,206315.0
PL229,219140.0
PL22A,352561.0
PL22B,326644.0
PL22C,196968.0
PL4,3058460.0
PL41,1764053.0
PL411,193579.0
PL414,315819.0
PL415,282894.0
PL416,326817.0
PL417,275043.0
PL418,369901.0
PL42,809302.0
PL424,200404.0
PL426,171086.0
PL427,190258.0
PL428,247554.0
PL43,485105.0
PL431,184160.0
PL432,300945.0
PL5,1907271.0
PL51,1450301.0
PL514,353829.0
PL515,260814.0
PL516,214433.0
PL517,297884.0
PL518,323341.0
PL52,456970.0
PL523,169737.0
PL524,287233.0
PL6,2832928.0
PL61,992263.0
PL613,387872.0
PL616,182048.0
PL617,169046.0
PL618,87113.0
PL619,166184.0
PL62,659341.0
PL621,241195.0
PL622,289095.0
PL623,129051.0
PL63,1181324.0
PL633,391920.0
PL634,320831.0
PL636,158733.0
PL637,107798.0
PL638,202042.0
PL7,1782045.0
PL71,1209485.0
PL711,347698.0
PL712,201185.0
PL713,277015.0
PL714,211475.0
PL715,172112.0
PL72,572560.0
PL721,354949.0
PL722,217611.0
PL8,2537797.0
PL81,991712.0
PL811,137026.0
PL812,279280.0
PL814,356383.0
PL815,219023.0
PL82,995196.0
PL821,220299.0
PL822,177242.0
PL823,316852.0
PL824,280803.0
PL84,550889.0
PL841,253487.0
PL842,175122.0
PL843,122280.0
PL9,2852337.0
PL91,1737010.0
PL911,1003328.0
PL912,358164.0
