code,value
TR213,41.1
TR22,42.1
TR221,42.3
TR222,41.7
TR3,38.8
TR31,39.0
TR310,39.0
TR32,39.5
TR321,40.0
TR322,38.2
TR323,40.2
TR33,37.9
TR331,37.8
TR332,36.0
TR333,39.8
TR334,38.9
TR4,35.9
TR41,36.7
TR411,36.3
TR412,38.2
TR413,37.1
TR42,35.1
TR421,34.0
TR422,35.5
TR423,36.3
TR424,38.4
TR425,37.2
TR5,35.3
TR51,35.9
TR510,35.9
TR52,33.6
TR521,33.4
TR522,35.1
TR6,34.6
TR61,36.9
TR611,36.4
TR612,38.2
TR613,39.7
TR62,34.7
TR621,34.0
TR622,35.4
TR63,31.9
TR631,31.8
TR632,31.4
TR633,32.9
TR7,35.4
TR71,35.4
TR711,38.0
TR712,33.1
TR713,34.1
TR714,36.2
TR715,37.9
TR72,35.4
TR721,34.4
TR722,36.4
TR723,37.8
TR8,40.2
TR81,41.0
TR811,41.7
TR812,38.9
TR813,41.4
TR82,42.4
TR821,42.9
TR822,40.1
TR823,43.4
TR83,39.2
TR831,38.3
TR832,39.4
TR833,40.9
TR834,40.0
TR9,40.3
TR90,40.3
TR901,38.7
TR902,41.1
TR903,42.9
TR904,39.8
TR905,41.9
TR906,36.7
TRA,29.4
TRA1,32.0
TRA11,30.8
TRA12,35.6
TRA13,32.8
TRA2,27.3
TRA21,24.5
TRA22,29.7
TRA23,28.0
TRA24,35.9
TRB,29.0
TRB1,34.7
TRB11,35.6
TRB12,35.2
TRB13,30.6
TRB14,39.9
TRB2,25.6
TRB21,25.5
TRB22,24.8
TRB23,25.9
TRB24,26.3
TRC,25.1
TRC1,27.6
TRC11,27.0
TRC12,29.9
TRC13,28.1
TRC2,23.6
TRC21,21.4
TRC22,26.3
TRC3,24.7
TRC31,25.4
TRC32,25.4
TRC33,23.0
TRC34,24.5
